_id	date	recovered_rolling_per_100k	dead_per_100k	confirmed_rolling_per_100k	mostRecent	confirmed_numIncrease_per_100k	recovered_per_100k	dead	recovered_rolling	confirmed_rolling	confirmed	location_id	recovered	dead_rolling_per_100k	admin_level	dead_rolling	name	country_name	dead_numIncrease_per_100k	confirmed_numIncrease	recovered_numIncrease_per_100k	dead_numIncrease	confirmed_per_100k	testing_positive	testing_totalTestResults	testing_positivity	source	confirmed_doublingRate	daysSince100Cases	dead_doublingRate	daysSince10Deaths	daysSince50Deaths
"JOR_2020-09-26"	"2020-09-26"	1.0998587706063034	0.4195912420183744	6.0917399588714165	false	8.294245481758564	40.310033041346614	43	112.71428571428571	624.2857142857143	8061	"JOR"	4131	0.033455780094488324	0	3.4285714285714284	"Jordan"	"Jordan"	0.03903174344356971	850	0.9367618426456731	4	78.65872097465386	0	0	0	"JHU COVID-19 Data Repository"	7.877	188.444	10.83	85	
"JOR_2020-09-27"	"2020-09-27"	1.1347085415380622	0.43910711374015926	8.061449011934416	false	4.205670356044636	41.19800520468783	45	116.28571428571429	826.1428571428571	8492	"JOR"	4222	0.03624376176902902	0	3.7142857142857144	"Jordan"	"Jordan"	0.019515871721784855	431	0.8879721633412109	2	82.8643913306985	0	0	0	"JHU COVID-19 Data Repository"	7.877	189.444	10.193	86	
"JOR_2020-09-28"	"2020-09-28"	1.1361025323753327	0.4976547289055138	9.074880350629957	false	7.162324921895042	42.534842417630095	51	116.42857142857143	930	9226	"JOR"	4359	0.04600169762992144	0	4.714285714285714	"Jordan"	"Jordan"	0.05854761516535457	734	1.3368372129422625	6	90.02671625259353	0	0	0	"JHU COVID-19 Data Repository"	8.252	190.444	8.252	87	0.167
"JOR_2020-09-29"	"2020-09-29"	1.24622780851969	0.5562023440708683	8.975907001183764	false	8.03078121351447	43.87167963057235	57	127.71428571428571	919.8571428571429	10049	"JOR"	4496	0.05575963349081388	0	5.714285714285714	"Jordan"	"Jordan"	0.05854761516535457	823	1.3368372129422625	6	98.057497466108	0	0	0	"JHU COVID-19 Data Repository"	8.664	191.444	7.453	88	1.167
"JOR_2020-09-30"	"2020-09-30"	1.3521711121522364	0.5952340875144381	9.32301071966408	false	17.33009408894495	45.14021129248837	61	138.57142857142858	955.4285714285714	11825	"JOR"	4626	0.0627295876771656	0	6.428571428571429	"Jordan"	"Jordan"	0.03903174344356971	1776	1.2685316619160156	4	115.38759155505296	0	0	0	"JHU COVID-19 Data Repository"	7.453	192.444	7.374	89	2.167
"JOR_2020-10-01"	"2020-10-01"	1.419082672341213	0.6732975744015774	9.964246504808438	false	12.451126158498736	46.369711210960816	69	145.42857142857142	1021.1428571428571	13101	"JOR"	4752	0.07806348688713942	0	8	"Jordan"	"Jordan"	0.07806348688713942	1276	1.229499918472446	8	127.83871771355169	0	0	0	"JHU COVID-19 Data Repository"	6.189	193.444	6.73	90	3.167
"JOR_2020-10-02"	"2020-10-02"	1.3005934511732333	0.7708769330105018	11.483696517433117	false	5.3571067876299425	48.096865858338774	79	133.28571428571428	1176.857142857143	13650	"JOR"	4929	0.08224545939895046	0	8.428571428571429	"Jordan"	"Jordan"	0.09757935860892428	549	1.7271546473779595	10	133.19582450118165	0	0	0	"JHU COVID-19 Data Repository"	6.601	194.444	6.478	91	4.167
"JOR_2020-10-03"	"2020-10-03"	1.2406518451706086	0.8586983557585336	12.479005975244144	false	10.723971511120778	49.775230826412276	88	127.14285714285714	1278.857142857143	14749	"JOR"	5101	0.09060940442257255	0	9.285714285714286	"Jordan"	"Jordan"	0.08782142274803184	1099	1.6783649680734976	9	143.9197960123024	0	0	0	"JHU COVID-19 Data Repository"	7.617	195.444	6.134	92	5.167
"JOR_2020-10-04"	"2020-10-04"	1.3228973045695591	0.9855515219501352	11.674673262139153	false	8.694320852055153	51.13158391107632	101	135.57142857142858	1196.4285714285713	15640	"JOR"	5240	0.09757935860892428	0	10	"Jordan"	"Jordan"	0.12685316619160156	891	1.3563530846640475	13	152.61411686435756	0	0	0	"JHU COVID-19 Data Repository"	10.193	196.444	5.545	93	6.167
"JOR_2020-10-05"	"2020-10-05"	1.4288406082021052	1.073372944698167	11.731826886467237	false	17.798475010267786	51.638996575842725	110	146.42857142857142	1202.2857142857142	17464	"JOR"	5292	0.10454931279527599	0	10.714285714285714	"Jordan"	"Jordan"	0.08782142274803184	1824	0.5074126647664062	9	170.41259187462535	0	0	0	"JHU COVID-19 Data Repository"	9.763	197.444	5.874	94	7.167
"JOR_2020-10-06"	"2020-10-06"	1.361929048013129	1.1904681750288761	12.70343850004467	false	14.99794741819166	52.55624254676661	122	139.57142857142858	1301.857142857143	19001	"JOR"	5386	0.12127720284252017	0	12.428571428571429	"Jordan"	"Jordan"	0.11709523033070914	1537	0.9172459709238882	12	185.41053929281702	0	0	0	"JHU COVID-19 Data Repository"	8.351	198.444	6.359	95	8.167
"JOR_2020-10-07"	"2020-10-07"	1.3159273503832074	1.278289597776908	12.893021253913437	false	11.69976509721002	54.40049242447528	131	134.85714285714286	1321.2857142857142	20200	"JOR"	5575	0.12964114786614225	0	13.285714285714286	"Jordan"	"Jordan"	0.08782142274803184	1199	1.8442498777086687	9	197.110304390027	0	0	0	"JHU COVID-19 Data Repository"	8.453	199.444	7.073	96	9.167
"JOR_2020-10-08"	"2020-10-08"	1.2002261108897687	1.4051427639685095	12.944598914892442	false	12.851201528795329	56.37159546837555	144	123	1326.5714285714287	21517	"JOR"	5777	0.1254591753543312	0	12.857142857142858	"Jordan"	"Jordan"	0.12685316619160156	1317	1.9711030439002704	13	209.96150591882238	0	0	0	"JHU COVID-19 Data Repository"	8.887	200.444	7.877	97	10.167
"JOR_2020-10-09"	"2020-10-09"	1.2922295061496114	1.619817352908143	12.000867118060416	false	12.158388082671964	57.63036919443068	166	132.42857142857142	1229.857142857143	22763	"JOR"	5906	0.13521711121522365	0	13.857142857142858	"Jordan"	"Jordan"	0.2146745889396334	1246	1.2587737260551233	22	222.11989400149432	0	0	0	"JHU COVID-19 Data Repository"	10.664	201.444	7.001	98	11.167
"JOR_2020-10-10"	"2020-10-10"	1.359141066338588	1.7661863908215296	12.721560380929187	false	12.051050788202149	58.98672227909473	181	139.28571428571428	1303.7142857142858	23998	"JOR"	6045	0.14358105623884573	0	14.714285714285714	"Jordan"	"Jordan"	0.14636903791338643	1235	1.3563530846640475	15	234.17094478969648	0	0	0	"JHU COVID-19 Data Repository"	11.748	202.444	6.73	99	12.167
"JOR_2020-10-11"	"2020-10-11"	1.242045836007879	1.8637657494304536	14.42780516574809	false	9.055364478908173	59.53316668730469	191	127.28571428571429	1478.5714285714287	24926	"JOR"	6101	0.17564284549606368	0	18	"Jordan"	"Jordan"	0.09757935860892428	928	0.546444408209976	10	243.22630926860464	0	0	0	"JHU COVID-19 Data Repository"	13.078	203.444	7.073	100	13.167
"JOR_2020-10-12"	"2020-10-12"	1.0984647797690332	2.0198927232047326	16.019742701910825	false	11.192352432443615	60.68460311889001	207	112.57142857142857	1641.7142857142858	26073	"JOR"	6219	0.19237073554330786	0	19.714285714285715	"Jordan"	"Jordan"	0.15612697377427884	1147	1.1514364315853065	16	254.41866170104825	0	0	0	"JHU COVID-19 Data Repository"	14.748	204.444	7.967	101	14.167
"JOR_2020-10-13"	"2020-10-13"	1.0956767980944928	2.1955355687007962	16.428182017231038	false	20.042800258273047	62.07023001113673	225	112.28571428571429	1683.5714285714287	28127	"JOR"	6361	0.20073468056692997	0	20.571428571428573	"Jordan"	"Jordan"	0.17564284549606368	2054	1.3856268922467248	18	274.4614619593213	0	0	0	"JHU COVID-19 Data Repository"	13.591	205.444	9.367	102	15.167
"JOR_2020-10-14"	"2020-10-14"	1.0148253295328125	2.5077895162493538	16.80455954329403	false	23.64347859094235	63.09481327653044	257	104	1722.142857142857	30550	"JOR"	6466	0.20770463475328166	0	21.285714285714285	"Jordan"	"Jordan"	0.3122539475485577	2423	1.0245832653937048	32	298.1049405502637	0	0	0	"JHU COVID-19 Data Repository"	11.552	206.444	8.06	103	16.167
"JOR_2020-10-15"	"2020-10-15"	1.1305265690262514	2.7517379127716644	17.629802118958075	false	23.99476428193448	64.0608489267588	282	115.85714285714286	1806.7142857142858	33009	"JOR"	6565	0.2146745889396334	0	22	"Jordan"	"Jordan"	0.2439483965223107	2459	0.9660356502283504	25	322.09970483219814	0	0	0	"JHU COVID-19 Data Repository"	9.627	207.444	6.931	104	17.167
"JOR_2020-10-16"	"2020-10-16"	1.0970707889317628	3.0249601168766524	17.93229813064574	false	15.017463289913445	65.30010678109213	310	112.42857142857143	1837.7142857142858	34548	"JOR"	6692	0.24116041484777	0	24.714285714285715	"Jordan"	"Jordan"	0.273222204104988	1539	1.2392578543333381	28	337.1171681221116	0	0	0	"JHU COVID-19 Data Repository"	9.627	208.444	6.73	105	18.167
"JOR_2020-10-17"	"2020-10-17"	1.0622210180000042	3.2201188340945013	17.905812304737605	false	14.685693470643105	66.0904995858244	330	108.85714285714286	1835	36053	"JOR"	6773	0.2634642682440955	0	27	"Jordan"	"Jordan"	0.19515871721784855	1505	0.7903928047322866	20	351.8028615927547	0	0	0	"JHU COVID-19 Data Repository"	11.18	209.444	7.296	106	19.167
"JOR_2020-10-18"	"2020-10-18"	1.0552510638136525	3.3664878720078875	18.219460243123432	false	14.83206250855649	67.44685267048845	345	108.14285714285714	1867.142857142857	37573	"JOR"	6912	0.2592822957322845	0	26.571428571428573	"Jordan"	"Jordan"	0.14636903791338643	1520	1.3563530846640475	15	366.6349241013112	0	0	0	"JHU COVID-19 Data Repository"	13.863	210.444	9.242	107	20.167
"JOR_2020-10-19"	"2020-10-19"	1.0803428988845187	3.7080156271391225	18.724084926215298	false	13.309824514257272	68.36409864141234	380	110.71428571428571	1918.857142857143	38937	"JOR"	7006	0.277404176616799	0	28.428571428571427	"Jordan"	"Jordan"	0.34152775513123496	1364	0.9172459709238882	35	379.9447486155684	0	0	0	"JHU COVID-19 Data Repository"	16.906	211.444	9.902	108	21.167
"JOR_2020-10-20"	"2020-10-20"	1.0552510638136525	4.039785446409465	20.048376221622128	false	19.85739947691609	69.50577713713676	414	108.14285714285714	2054.5714285714284	40972	"JOR"	7123	0.2760101857795287	0	28.285714285714285	"Jordan"	"Jordan"	0.33176981927034255	2035	1.141678495724414	34	399.8021480924845	0	0	0	"JHU COVID-19 Data Repository"	16.504	212.444	9.627	109	22.167
"JOR_2020-10-21"	"2020-10-21"	1.0245832653937048	4.322765586375345	20.487483335362285	false	25.839014159643146	70.48157072322601	443	105	2099.5714285714284	43620	"JOR"	7223	0.29273807582677286	0	30	"Jordan"	"Jordan"	0.2829801399658804	2648	0.9757935860892428	29	425.6411622521277	0	0	0	"JHU COVID-19 Data Repository"	14.748	213.444	9.002	110	23.167
"JOR_2020-10-22"	"2020-10-22"	0.8308185390131266	4.693567149089258	21.62637384941216	false	27.527137063577538	71.62324921895042	481	85.14285714285714	2216.285714285714	46441	"JOR"	7340	0.3261938559212612	0	33.42857142857143	"Jordan"	"Jordan"	0.37080156271391224	2821	1.141678495724414	38	453.16829931570527	0	0	0	"JHU COVID-19 Data Repository"	12.836	214.444	8.453	111	24.167
"JOR_2020-10-23"	"2020-10-23"	0.699783400309714	4.9570314173333525	22.46834431512345	false	24.28750235776125	72.6868642277877	508	71.71428571428571	2302.5714285714284	48930	"JOR"	7449	0.3401337642939646	0	34.857142857142854	"Jordan"	"Jordan"	0.2634642682440955	2489	1.0636150088372747	27	477.45580167346645	0	0	0	"JHU COVID-19 Data Repository"	11.951	215.444	9.495	112	25.167
"JOR_2020-10-24"	"2020-10-24"	0.5366864723490835	5.269285364881911	24.928738142905615	false	17.759443266824217	73.26258244358034	540	55	2554.714285714286	50750	"JOR"	7508	0.35407367266666806	0	36.285714285714285	"Jordan"	"Jordan"	0.3122539475485577	1820	0.5757182157926533	32	495.2152449402907	0	0	0	"JHU COVID-19 Data Repository"	12.836	216.444	10.345	113	26.167
"JOR_2020-10-25"	"2020-10-25"	0.3972873886220489	5.649844863456716	25.540700120467296	false	22.804296106905603	73.26258244358034	579	40.714285714285715	2617.4285714285716	53087	"JOR"	7508	0.3582556451784792	0	36.714285714285715	"Jordan"	"Jordan"	0.3805594985748047	2337	0	39	518.0195410471963	0	0	0	"JHU COVID-19 Data Repository"	14.441	217.444	10.664	114	27.167
"JOR_2020-10-26"	"2020-10-26"	0.23419046066141827	6.088951977196875	26.40776242124945	false	19.2036177742363	73.26258244358034	624	24	2706.285714285714	55055	"JOR"	7508	0.36104362685301983	0	37	"Jordan"	"Jordan"	0.43910711374015926	1968	0	45	537.2231588214327	0	0	0	"JHU COVID-19 Data Repository"	16.504	218.444	10.664	115	28.167
"JOR_2020-10-27"	"2020-10-27"	0.21049261642782235	6.518301155076142	28.403957300220583	false	37.080156271391225	73.26258244358034	668	21.571428571428573	2910.8571428571427	58855	"JOR"	7508	0.36801358103937154	0	37.714285714285715	"Jordan"	"Jordan"	0.4293491778792668	3800	0	44	574.3033150928238	0	0	0	"JHU COVID-19 Data Repository"	15.403	219.444	10.046	116	29.167
"JOR_2020-10-28"	"2020-10-28"	0.1282471570288719	6.8305551026246984	30.46845773021797	false	30.122748002574923	73.26258244358034	700	13.142857142857142	3122.4285714285716	61942	"JOR"	7508	0.40286335197113016	0	41.285714285714285	"Jordan"	"Jordan"	0.3122539475485577	3087	0	32	604.4260630953988	0	0	0	"JHU COVID-19 Data Repository"	13.863	220.444	10.502	117	30.167
"JOR_2020-10-29"	"2020-10-29"	0.3234058742467205	7.220872537060397	31.75371728218123	false	33.596573169052625	73.26258244358034	740	33.142857142857146	3254.1428571428573	65385	"JOR"	7508	0.4000753702965895	0	41	"Jordan"	"Jordan"	0.3903174344356971	3443	0	40	638.0226362644513	0	0	0	"JHU COVID-19 Data Repository"	13.078	221.444	11.363	118	31.167
"JOR_2020-10-30"	"2020-10-30"	0.4878967930446214	7.533126484608955	37.20282746507102	false	38.260866510559204	74.16031254278245	772	50	3812.5714285714284	69306	"JOR"	7600	0.40286335197113016	0	41.285714285714285	"Jordan"	"Jordan"	0.3122539475485577	3921	0.8977300992021033	32	676.2835027750106	0	0	0	"JHU COVID-19 Data Repository"	12.16	222.444	13.078	119	32.167
"JOR_2020-10-31"	"2020-10-31"	0.6760855560761182	8.089328828679824	38.64281999997128	false	32.2109462768059	74.16031254278245	829	69.28571428571429	3960.1428571428573	72607	"JOR"	7600	0.41680326034383375	0	42.714285714285715	"Jordan"	"Jordan"	0.5562023440708683	3301	0	57	708.4944490518166	0	0	0	"JHU COVID-19 Data Repository"	13.078	223.444	13.078	120	33.167
"JOR_2020-11-01"	"2020-11-01"	0.9479137693438358	8.450372455532843	40.832779605323	false	31.801112970648422	75.52642356330739	866	97.14285714285714	4184.571428571428	75866	"JOR"	7740	0.4586229854619441	0	47	"Jordan"	"Jordan"	0.36104362685301983	3259	1.3661110205249398	37	740.295562022465	0	0	0	"JHU COVID-19 Data Repository"	13.591	224.444	12.836	121	34.167
"JOR_2020-11-02"	"2020-11-02"	1.1542244132598474	8.908995440994786	42.4874467291629	false	57.347389054464806	76.6778599948927	913	118.28571428571429	4354.142857142857	81743	"JOR"	7858	0.4586229854619441	0	47	"Jordan"	"Jordan"	0.4586229854619441	5877	1.1514364315853065	47	797.6429510769296	0	0	0	"JHU COVID-19 Data Repository"	12.836	225.444	12.836	122	35.167
"JOR_2020-11-03"	"2020-11-03"	1.262955698566934	9.435923977482977	44.52685532408942	false	47.16010401569311	77.99518133611318	967	129.42857142857142	4563.142857142857	86576	"JOR"	7993	0.5074126647664062	0	52	"Jordan"	"Jordan"	0.526928536488191	4833	1.3173213412204778	54	844.8030550926229	0	0	0	"JHU COVID-19 Data Repository"	12.378	226.444	12.603	123	36.167
"JOR_2020-11-04"	"2020-11-04"	1.4344165715511867	10.040916000858308	44.87953500591882	false	45.45246524003693	79.89797882898719	1029	147	4599.285714285715	91234	"JOR"	8188	0.49068477471916205	0	50.285714285714285	"Jordan"	"Jordan"	0.6049920233753305	4658	1.9027974928740232	62	890.2555203326598	0	0	0	"JHU COVID-19 Data Repository"	11.748	227.444	12.836	124	37.167
"JOR_2020-11-05"	"2020-11-05"	1.4887822142047304	10.431233435294006	46.63596346087946	false	45.17924303593194	81.34215333639928	1069	152.57142857142858	4779.285714285715	95864	"JOR"	8336	0.5115946372782173	0	52.42857142857143	"Jordan"	"Jordan"	0.3903174344356971	4630	1.4441745074120793	40	935.4347633685917	0	0	0	"JHU COVID-19 Data Repository"	11.951	228.444	12.836	125	38.167
"JOR_2020-11-06"	"2020-11-06"	1.6379392337926575	11.085015137973798	46.34043740337814	false	52.53672667504483	83.001002432751	1136	167.85714285714286	4749	101248	"JOR"	8506	0.5325044998372724	0	54.57142857142857	"Jordan"	"Jordan"	0.6537817026797926	5384	1.6588490963517126	67	987.9714900436365	0	0	0	"JHU COVID-19 Data Repository"	13.078	229.444	12.836	126	39.167
"JOR_2020-11-07"	"2020-11-07"	1.7508524916115553	11.524122251713957	47.96164874712355	false	34.679704049611686	84.20122854364075	1181	179.42857142857142	4915.142857142857	104802	"JOR"	8629	0.5840821608162753	0	59.857142857142854	"Jordan"	"Jordan"	0.43910711374015926	3554	1.2002261108897687	45	1022.6511940932481	0	0	0	"JHU COVID-19 Data Repository"	14.146	230.444	13.863	127	40.167
"JOR_2020-11-08"	"2020-11-08"	1.711820748167986	12.031534916480362	49.022475774286285	false	44.09611215537288	85.9478990627405	1233	175.42857142857142	5023.857142857143	109321	"JOR"	8808	0.6105679867244119	0	62.57142857142857	"Jordan"	"Jordan"	0.5074126647664062	4519	1.7466705190997447	52	1066.747306248621	0	0	0	"JHU COVID-19 Data Repository"	15.403	231.444	15.068	128	41.167
"JOR_2020-11-09"	"2020-11-09"	1.711820748167986	12.636526939855694	50.4931361076065	false	55.2787066519556	88.1434346314413	1295	175.42857142857142	5174.571428571428	114986	"JOR"	9033	0.6663276202152258	0	68.28571428571429	"Jordan"	"Jordan"	0.6049920233753305	5665	2.1955355687007962	62	1122.0260129005767	0	0	0	"JHU COVID-19 Data Repository"	15.753	232.444	14.748	129	42.167
"JOR_2020-11-10"	"2020-11-10"	1.7048507939816344	13.524499103196904	49.21763449150414	false	58.508583421911	90.25114877739406	1386	174.71428571428572	5043.857142857143	120982	"JOR"	9249	0.6719035835643071	0	68.85714285714286	"Jordan"	"Jordan"	0.8879721633412109	5996	2.107714145952764	91	1180.5345963224877	0	0	0	"JHU COVID-19 Data Repository"	15.403	233.444	14.146	130	43.167
"JOR_2020-11-11"	"2020-11-11"	1.7424885465879338	14.314891907929193	50.88484753287947	false	52.878254430176064	91.8807240661631	1467	178.57142857142858	5214.714285714285	126401	"JOR"	9416	0.7290572078923913	0	74.71428571428571	"Jordan"	"Jordan"	0.7903928047322866	5419	1.6295752887690356	81	1233.4128507526636	0	0	0	"JHU COVID-19 Data Repository"	14.441	234.444	12.603	131	44.167
"JOR_2020-11-12"	"2020-11-12"	1.7550344641233666	15.095526776800586	47.893343196097305	false	55.473865369173446	93.32489857357518	1547	179.85714285714286	4908.142857142857	132086	"JOR"	9564	0.7513610612887169	0	77	"Jordan"	"Jordan"	0.7806348688713942	5685	1.4441745074120793	80	1288.8867161218373	0	0	0	"JHU COVID-19 Data Repository"	14.748	235.444	11.951	132	45.167
"JOR_2020-11-13"	"2020-11-13"	1.7815202900315035	15.78834022292395	48.16656540020229	false	43.60821536232826	94.93495799062244	1618	182.57142857142858	4936.142857142857	136555	"JOR"	9729	0.7639069788241502	0	78.28571428571429	"Jordan"	"Jordan"	0.6928134461233624	4469	1.6100594170472506	71	1332.4949314841656	0	0	0	"JHU COVID-19 Data Repository"	16.12	236.444	12.378	133	46.167
"JOR_2020-11-14"	"2020-11-14"	112.93834965396897	16.627522706960697	48.80501320367211	false	46.35019533923903	96.39864836975629	1704	11574	5001.571428571428	141305	"JOR"	9879	0.7290572078923913	0	74.71428571428571	"Jordan"	"Jordan"	0.8391824840367488	4750	1.463690379133864	86	1378.8451268234044	0	0	0	"JHU COVID-19 Data Repository"	17.773	237.444	13.591	134	47.167
"JOR_2020-11-15"	"2020-11-15"	119.15833676986924	17.29106234550138	52.309506168569754	false	23.15558179789773	98.23314031160407	1772	12211.42857142857	5360.714285714285	143678	"JOR"	10067	0.699783400309714	0	71.71428571428571	"Jordan"	"Jordan"	0.6635396385406851	2373	1.8344919418477763	68	1402.0007086213022	0	0	0	"JHU COVID-19 Data Repository"	21.661	238.444	14.748	135	48.167
"JOR_2020-11-16"	"2020-11-16"	126.45727279381677	17.983875791624744	52.008404147719375	false	57.191262080690514	100.61407666166183	1843	12959.42857142857	5329.857142857143	149539	"JOR"	10311	0.7053593636587955	0	72.28571428571429	"Jordan"	"Jordan"	0.6928134461233624	5861	2.3809363500577523	71	1459.1919707019927	0	0	0	"JHU COVID-19 Data Repository"	23.105	239.444	15.753	136	49.167
"JOR_2020-11-17"	"2020-11-17"	131.181507741326	18.627899558443644	52.664973832073706	false	62.97771804619973	880.8195963551767	1909	13443.57142857143	5397.142857142857	155993	"JOR"	90267	0.6942074369606327	0	71.14285714285714	"Jordan"	"Jordan"	0.6440237668189003	6454	780.2055196935149	66	1522.1696887481924	0	0	0	"JHU COVID-19 Data Repository"	21.661	240.444	16.906	137	50.167
"JOR_2020-11-18"	"2020-11-18"	137.27185370936013	19.21337571009719	51.3769262984359	false	77.40970518445963	925.9890814552477	1969	14067.714285714286	5265.142857142857	163926	"JOR"	94896	0.6523877118425224	0	66.85714285714286	"Jordan"	"Jordan"	0.5854761516535457	7933	45.16948510007105	60	1599.579393932652	0	0	0	"JHU COVID-19 Data Repository"	18.241	241.444	19.254	138	51.167
"JOR_2020-11-19"	"2020-11-19"	144.9067415250898	20.033042322412154	55.41252977233355	false	53.36615122322069	978.5258081302926	2053	14850.142857142857	5678.714285714285	169395	"JOR"	100280	0.646811748493441	0	66.28571428571429	"Jordan"	"Jordan"	0.8196666123149638	5469	52.53672667504483	84	1652.9455451558727	0	0	0	"JHU COVID-19 Data Repository"	16.504	242.444	19.254	139	52.167
"JOR_2020-11-20"	"2020-11-20"	152.92497682106884	20.647792281648375	54.18581783553565	false	48.204203152808596	1013.2055121799044	2116	15671.857142857143	5553	174335	"JOR"	103834	0.6398417943070892	0	65.57142857142857	"Jordan"	"Jordan"	0.614749959236223	4940	34.679704049611686	63	1701.1497483086814	0	0	0	"JHU COVID-19 Data Repository"	17.773	243.444	19.804	140	53.167
"JOR_2020-11-21"	"2020-11-21"	49.02108178344901	21.194236689858354	51.58184295151464	false	37.33386260377443	1057.3016243352772	2172	5023.714285714285	5286.142857142857	178161	"JOR"	108353	0.6565696843543334	0	67.28571428571429	"Jordan"	"Jordan"	0.546444408209976	3826	44.09611215537288	56	1738.4836109124558	0	0	0	"JHU COVID-19 Data Repository"	21.004	244.444	21.004	141	54.167
"JOR_2020-11-22"	"2020-11-22"	50.58095753035453	21.818744584955468	47.52811759673247	false	51.404806115181316	1112.5803309872329	2236	5183.571428571428	4870.714285714285	183429	"JOR"	114018	0.659357666028874	0	67.57142857142857	"Jordan"	"Jordan"	0.6245078950971154	5268	55.2787066519556	64	1789.888417027637	0	0	0	"JHU COVID-19 Data Repository"	24.755	245.444	22.36	142	55.167
"JOR_2020-11-23"	"2020-11-23"	49.30545591425217	22.46276835177437	46.87433589405268	false	48.60427852310519	1171.0889144091439	2302	5052.857142857143	4803.714285714285	188410	"JOR"	120014	0.6356598217952781	0	65.14285714285714	"Jordan"	"Jordan"	0.6440237668189003	4981	58.508583421911	66	1838.4926955507422	0	0	0	"JHU COVID-19 Data Repository"	26.66	246.444	24.755	143	56.167
"JOR_2020-11-24"	"2020-11-24"	50.9726689556275	23.223887348923977	46.37249919263536	false	44.74989385805267	1223.9671688393198	2380	5223.714285714285	4752.285714285715	192996	"JOR"	125433	0.6328718401207375	0	64.85714285714286	"Jordan"	"Jordan"	0.7611189971496094	4586	52.878254430176064	78	1883.2425894087949	0	0	0	"JHU COVID-19 Data Repository"	26.66	247.444	23.902	144	57.167
"JOR_2020-11-25"	"2020-11-25"	47.893343196097305	23.82887937229931	45.37161377147524	false	49.03362770098445	1280.0557841677296	2442	4908.142857142857	4649.714285714285	198021	"JOR"	131181	0.6328718401207375	0	64.85714285714286	"Jordan"	"Jordan"	0.6049920233753305	5025	56.088615328409674	62	1932.2762171097793	0	0	0	"JHU COVID-19 Data Repository"	26.66	248.444	23.105	145	58.167
"JOR_2020-11-26"	"2020-11-26"	48.16795939103957	24.482661074979102	43.043649073233766	false	48.78967930446214	1323.6639995300577	2509	4936.285714285715	4411.142857142857	203021	"JOR"	135650	0.6384478034698188	0	65.42857142857143	"Jordan"	"Jordan"	0.6537817026797926	5000	43.60821536232826	67	1981.0658964142417	0	0	0	"JHU COVID-19 Data Repository"	27.726	249.444	23.902	146	59.167
"JOR_2020-11-27"	"2020-11-27"	48.806407194509376	25.077895162493537	43.24159577212616	false	44.69134624288732	1370.014194869297	2570	5001.714285714285	4431.428571428572	207601	"JOR"	140400	0.6259018859343857	0	64.14285714285714	"Jordan"	"Jordan"	0.5952340875144381	4580	46.35019533923903	61	2025.757242657129	0	0	0	"JHU COVID-19 Data Repository"	28.881	250.444	25.672	147	60.167
"JOR_2020-11-28"	"2020-11-28"	52.31090015940703	25.624339570703516	42.68539342805529	false	30.327664655653667	1392.5550267079584	2626	5360.857142857143	4374.428571428572	210709	"JOR"	142710	0.5882641333280864	0	60.285714285714285	"Jordan"	"Jordan"	0.546444408209976	3108	22.540831838661507	56	2056.0849073127824	0	0	0	"JHU COVID-19 Data Repository"	31.507	251.444	27.726	148	61.167
"JOR_2020-11-29"	"2020-11-29"	51.923370706645876	26.287879209244203	40.68641056740961	false	35.10905322749095	1449.7560467245098	2694	5321.142857142857	4169.571428571428	214307	"JOR"	148572	0.5743242249553829	0	58.857142857142854	"Jordan"	"Jordan"	0.6635396385406851	3598	57.20102001655141	68	2091.1939605402736	0	0	0	"JHU COVID-19 Data Repository"	34.657	252.444	28.881	149	62.167
"JOR_2020-11-30"	"2020-11-30"	52.57994039100021	26.844081553315068	39.3328454644201	false	49.989905415351906	1512.7337647707095	2751	5388.428571428572	4030.8571428571427	219430	"JOR"	155026	0.5575963349081388	0	57.142857142857146	"Jordan"	"Jordan"	0.5562023440708683	5123	62.97771804619973	57	2141.183865955625	0	0	0	"JHU COVID-19 Data Repository"	36.481	253.444	30.137	150	63.167
"JOR_2020-12-01"	"2020-12-01"	51.29189285736241	27.341736282220584	37.29204287865632	false	40.85647744955659	1590.143469955169	2802	5256.428571428572	3821.714285714286	223617	"JOR"	162959	0.5436564265354353	0	55.714285714285715	"Jordan"	"Jordan"	0.4976547289055138	4187	77.40970518445963	51	2182.0403434051823	0	0	0	"JHU COVID-19 Data Repository"	36.481	254.444	31.507	151	64.167
"JOR_2020-12-02"	"2020-12-02"	55.4153177540081	27.849148946986986	37.364530402194376	false	35.04074767646471	1643.5193791142506	2854	5679	3829.1428571428573	227208	"JOR"	168429	0.5352924815118132	0	54.857142857142854	"Jordan"	"Jordan"	0.5074126647664062	3591	53.37590915908157	52	2217.0810910816467	0	0	0	"JHU COVID-19 Data Repository"	36.481	255.444	33.007	152	65.167
"JOR_2020-12-03"	"2020-12-03"	54.18721182637292	28.385835419336072	35.93987176650408	false	39.31472358353559	1691.7235822670593	2909	5553.142857142857	3683.1428571428573	231237	"JOR"	173369	0.5046246830918656	0	51.714285714285715	"Jordan"	"Jordan"	0.5366864723490835	4029	48.204203152808596	55	2256.395814665182	0	0	0	"JHU COVID-19 Data Repository"	36.481	256.444	36.481	153	66.167
